squareMeters,numberOfRooms,hasYard,cityCode,numPrevOwners,made,isNewBuilt,price
311,8,1,75017,9,2002,1,4 233 332
301,8,0,75004,1,1993,1,2 975 987
152,5,0,75006,9,2016,1,1 624 424
91,5,1,75007,9,1998,1,802 256
301,7,0,75017,1,1990,1,3 030 769
329,4,1,75002,9,2021,0,2 859 010
194,10,0,75010,8,1995,1,1 926 808
111,6,1,75004,5,2014,0,1 338 771
305,5,0,75006,7,2021,1,3 984 520
226,8,0,75005,2,2018,0,2 790 196
231,8,0,75015,4,1995,0,3 399 396
304,6,1,75017,3,1994,0,3 015 680
191,8,1,75018,8,1993,1,2 854 877
145,10,1,75002,4,2004,0,1 745 220
97,7,1,75001,6,1996,1,849 041
27,1,0,75016,2,1991,1,258 741
178,7,0,75006,8,2012,1,2 407 806
53,4,0,75018,2,2002,1,632 237
303,9,0,75016,9,1991,0,4 400 469
328,5,0,75008,1,2021,0,4 514 592
323,8,1,75008,5,2006,1,3 024 249
43,2,1,75004,2,1996,0,529 459
279,5,1,75010,10,2013,0,2 670 030
108,8,1,75016,6,2001,0,939 276
102,8,0,75001,6,1994,0,966 348
126,9,0,75017,7,1990,0,1 773 072
91,8,0,75006,6,1995,1,1 221 857
272,8,0,75004,8,2012,0,2 771 136
123,5,0,75011,6,1995,0,1 309 704
229,8,0,75007,2,1999,0,3 312 256
195,4,1,75002,8,2000,1,2 200 380
263,6,0,75009,10,2003,1,2 430 646
132,9,1,75006,4,2004,1,1 945 944
22,1,1,75008,2,2005,0,255 134
112,5,1,75020,7,2002,1,1 368 080
329,5,1,75009,9,1998,1,2 889 278
207,7,0,75019,9,1992,1,2 866 950
309,10,1,75011,5,1993,1,2 874 318
324,7,1,75008,2,2001,1,3 484 944
204,7,1,75007,9,2016,0,1 864 356
226,9,1,75005,2,1992,0,2 411 194
170,10,1,75005,10,1994,1,2 391 560
209,7,1,75016,8,1993,0,2 129 083
149,7,1,75001,9,2001,0,1 506 390
138,6,1,75012,1,1993,0,1 901 364
250,10,0,75013,4,1990,0,2 146 000
139,10,1,75003,10,2003,1,1 322 863
77,3,0,75011,10,2011,0,1 014 398
57,5,1,75012,8,2004,0,628 425
337,4,0,75018,3,2017,0,3 568 830
129,6,0,75009,6,2014,0,1 309 737
282,5,0,75009,10,2009,1,3 297 426
59,5,0,75013,8,2003,1,701 451
55,3,1,75006,9,1991,0,753 610
93,8,0,75018,3,2007,1,839 511
291,8,0,75002,4,1990,0,2 931 825
20,1,1,75007,9,1996,0,232 240
33,2,1,75014,8,2007,1,451 440
308,7,1,75015,8,1995,0,2 621 080
300,10,0,75006,1,2002,0,3 093 600
63,5,0,75018,10,1998,1,695 142
271,7,0,75009,6,1993,0,2 795 094
169,5,1,75012,3,2001,1,2 153 905
185,4,1,75006,6,1992,0,1 661 855
347,6,0,75005,10,2020,0,3 424 890
323,10,0,75002,10,1992,0,3 233 553
72,4,1,75008,3,2003,0,910 152
253,9,0,75019,2,2006,0,2 537 337
180,5,1,75014,10,2001,1,1 679 940
197,6,1,75005,6,2017,1,2 030 873
215,7,0,75003,1,1997,0,1 879 530
211,9,1,75011,7,2001,1,2 161 695
225,10,0,75018,2,1990,1,2 453 850
327,9,0,75003,10,2012,0,2 805 333
179,8,1,75005,3,2003,0,1 905 634
233,10,0,75012,6,2012,1,3 261 767
293,8,1,75002,4,2021,0,3 720 807
52,5,1,75009,4,1996,0,639 080
64,4,0,75008,10,1997,0,886 912
174,5,1,75002,6,1993,1,2 003 958
261,5,1,75018,6,2014,1,2 753 811
339,4,0,75006,8,2016,1,2 981 166
141,7,1,75019,8,2007,0,1 629 960
229,5,1,75008,8,2005,0,2 924 559
52,3,1,75011,7,2007,1,757 640
163,9,0,75014,6,1997,1,1 774 255
210,7,0,75019,4,2014,1,2 348 850
20,1,1,75002,7,2002,1,264 240
127,6,0,75006,7,1990,1,1 748 663
349,5,0,75005,10,1992,1,3 394 723
42,1,0,75018,5,1992,1,493 584
191,8,0,75006,1,2001,0,1 882 305
249,8,1,75004,10,2020,0,2 954 883
283,9,0,75007,4,2018,1,2 430 121
198,5,1,75007,10,2003,1,2 061 576
172,4,0,75007,5,2006,0,1 509 988
174,5,1,75017,5,1993,1,1 694 412
121,8,1,75003,7,2007,0,1 420 782
131,8,1,75002,3,2011,0,1 175 070
319,9,0,75017,3,2007,0,4 704 612
269,7,0,75012,8,1992,0,2 436 064
226,7,1,75008,6,2012,0,2 689 626
303,6,1,75001,9,2018,0,4 034 445
140,6,0,75001,10,1993,1,1 812 440
331,4,1,75002,6,1993,1,3 776 379
40,2,0,75013,10,1998,1,384 480
107,4,1,75007,10,2000,1,945 559
344,9,0,75018,2,2002,1,4 982 496
186,8,0,75016,6,2002,1,1 861 488
106,6,0,75003,6,2005,0,892 838
185,4,0,75005,7,1997,0,2 144 335
173,7,1,75012,1,2021,1,1 921 684
291,5,1,75020,5,2002,1,3 367 161
89,4,1,75013,7,2003,1,968 498
153,9,0,75015,2,2014,0,1 518 984
300,7,1,75005,9,2005,1,2 708 700
301,5,1,75009,1,1991,0,3 684 842
224,10,1,75007,6,2010,1,1 998 976
251,6,1,75019,6,2020,0,3 482 123
223,10,1,75006,4,1995,1,2 611 553
90,5,1,75017,8,1990,1,1 145 160
343,4,1,75005,5,1994,0,3 173 093
176,7,1,75012,6,2010,1,2 566 080
63,5,0,75009,2,1993,0,798 147
246,9,1,75020,5,2014,1,3 238 590
48,1,1,75017,9,2021,0,439 392
248,9,1,75019,7,2017,1,3 614 352
144,9,1,75019,8,1995,1,1 280 592
275,7,0,75008,7,2007,0,3 436 400
140,4,1,75016,10,1996,1,1 322 020
139,10,1,75006,5,2011,1,1 198 597
320,6,0,75005,2,2008,0,3 518 080
202,4,0,75014,3,1991,1,2 659 330
122,4,0,75005,2,2005,0,1 409 222
314,4,1,75007,6,2001,1,3 243 306
214,8,0,75010,6,2018,1,3 027 886
275,6,0,75006,9,2011,0,3 520 000
159,6,1,75019,9,1998,0,1 631 022
93,9,0,75008,7,1998,1,1 238 295
94,9,0,75012,7,1995,0,937 274
235,4,1,75007,3,2008,1,2 041 445
252,4,1,75004,6,2011,1,2 788 128
177,7,0,75019,5,1993,0,2 298 876
96,6,0,75008,9,2020,0,1 320 960
295,8,0,75015,4,2021,0,3 056 790
97,10,1,75014,2,2017,0,1 216 477
298,7,1,75007,2,2001,0,3 201 712
276,8,0,75008,3,1997,1,3 193 320
139,4,0,75012,8,2000,0,1 340 655
259,6,1,75003,7,1998,1,2 428 384
231,10,0,75020,9,2002,0,2 259 642
131,7,0,75003,6,2008,0,1 844 218
223,4,0,75010,3,2017,0,3 061 344
310,7,0,75008,5,2018,0,4 613 110
237,7,1,75001,9,2000,0,3 388 389
179,6,1,75011,5,2009,0,1 708 913
260,10,0,75015,4,1998,0,3 016 000
141,7,0,75002,9,2001,1,1 585 122
21,2,0,75016,8,2000,0,301 896
273,6,1,75010,3,2001,1,4 066 881
21,2,0,75011,6,2001,0,308 133
281,5,0,75015,9,2010,0,4 013 242
25,2,1,75002,3,2015,0,239 025
30,1,0,75002,7,1992,1,442 800
214,8,1,75017,8,1990,1,2 815 598
136,4,0,75002,6,2010,1,1 510 688
340,9,0,75018,8,2007,1,3 704 640
48,2,0,75001,6,2003,1,493 680
241,7,1,75001,3,2014,1,2 077 661
116,9,1,75017,6,2014,1,1 264 168
222,8,0,75015,9,1998,0,3 137 970
243,9,0,75011,4,2011,1,2 162 700
118,8,1,75012,1,1995,1,1 452 462
336,9,0,75002,6,2014,1,4 319 616
347,9,1,75004,10,2009,1,3 658 768
318,9,0,75014,5,1995,0,3 893 910
22,2,1,75004,3,2015,0,187 110
95,4,0,75017,4,2000,1,1 044 050
73,5,1,75013,1,1993,0,835 120
277,5,1,75015,5,1998,1,3 031 211
100,10,0,75003,4,2012,1,948 700
196,10,0,75002,6,2019,1,2 924 320
32,1,1,75003,2,2015,0,416 032
133,8,1,75010,5,2003,1,1 121 456
295,5,0,75004,4,2010,0,3 350 020
335,6,0,75012,6,2018,1,3 581 820
275,8,0,75015,1,1993,1,2 831 950
334,9,1,75007,9,2010,0,4 430 510
209,6,0,75009,3,2017,1,2 871 033
45,2,0,75001,1,2013,0,608 175
267,6,0,75013,9,2014,1,2 595 507
212,4,0,75018,8,2004,1,2 340 268
126,7,1,75013,1,2016,1,1 333 458
59,3,1,75008,9,1995,1,639 737
205,10,1,75005,3,1997,0,1 735 530
275,8,0,75011,9,2003,0,4 032 325
299,9,0,75014,6,2014,1,3 133 520
162,5,0,75014,7,2015,0,2 000 214
349,10,0,75004,4,2017,1,3 290 721
216,7,1,75004,5,1992,1,2 668 464
53,3,0,75003,1,2013,0,525 124
30,2,1,75001,2,2014,1,275 340
170,5,0,75019,3,2019,0,1 631 490
152,8,1,75002,6,2005,0,1 445 368
198,5,1,75003,4,1991,0,1 860 606
349,10,0,75014,7,2009,0,3 147 980
332,5,0,75007,1,2013,1,2 791 124
181,6,1,75005,1,1999,0,2 533 819
178,8,1,75003,10,2008,0,1 747 426
178,10,0,75007,1,2010,0,1 820 228
109,10,0,75020,6,2005,1,1 494 063
214,9,0,75018,9,2002,1,2 520 492
222,8,0,75013,3,1998,0,1 946 052
30,1,1,75002,5,2007,1,276 690
270,6,1,75008,2,2005,0,3 942 540
76,5,0,75010,3,2003,1,1 114 996
82,5,1,75006,9,2016,0,952 020
129,4,1,75010,4,2012,0,1 175 190
174,7,0,75019,5,2003,1,1 485 090
321,8,0,75012,9,2002,0,3 041 796
201,7,1,75015,8,1992,1,2 272 707
312,4,1,75015,1,2012,0,2 874 144
203,8,1,75001,7,2009,1,2 399 663
69,3,1,75014,4,1995,0,999 051
75,4,1,75008,3,2006,0,989 700
122,4,1,75005,6,1997,0,1 550 010
88,4,0,75001,7,1994,0,930 600
101,5,1,75003,4,2006,1,1 081 811
215,5,1,75005,3,1996,1,2 230 410
272,6,1,75016,6,2013,0,3 852 064
111,10,1,75009,10,1995,0,1 039 293
260,4,1,75014,5,2016,0,2 548 260
92,7,1,75014,7,2007,0,1 105 288
259,4,1,75015,2,2002,0,2 963 478
209,4,1,75006,4,1990,1,3 100 515
265,4,0,75009,10,2020,1,3 776 250
51,5,0,75005,9,1991,1,623 628
313,10,0,75018,3,1997,1,3 070 530
205,9,1,75008,8,1993,1,2 838 840
325,4,0,75007,4,1998,1,4 442 425
221,6,1,75019,9,1999,0,2 728 024
41,1,0,75020,7,2020,1,603 192
57,4,0,75019,5,2003,0,629 394
312,4,0,75018,10,2015,0,3 014 856
83,5,1,75008,9,2016,1,824 771
62,3,1,75001,10,2010,0,686 340
280,9,0,75017,7,1998,1,3 491 880
297,9,0,75011,8,2021,0,3 824 766
325,8,1,75001,1,2008,1,3 076 125
274,8,0,75001,4,2011,0,3 743 662
39,1,1,75006,3,1992,0,562 965
144,5,1,75017,7,2000,1,2 138 544
95,8,0,75014,1,1995,0,1 039 965
179,4,0,75020,4,1991,0,1 670 249
308,6,1,75008,2,2011,0,3 814 888
133,8,1,75019,2,2001,0,1 642 816
261,4,1,75017,9,2019,1,2 777 301
202,9,0,75017,9,2005,0,2 837 696
302,10,0,75009,7,2021,0,4 454 500
320,6,0,75014,6,1991,0,2 723 200
225,9,0,75008,4,2001,0,2 422 575
333,4,0,75013,8,2010,1,3 801 528
191,8,0,75002,3,2013,0,2 084 574
101,10,1,75015,6,2018,1,874 963
316,5,0,75013,1,2018,0,2 935 008
36,1,1,75008,5,2020,0,460 800
314,10,0,75013,9,2010,0,3 974 926
54,4,1,75007,1,2002,1,694 440
65,3,0,75005,4,2013,0,746 980
252,5,0,75008,6,2013,0,2 122 092
334,8,1,75019,7,1990,0,3 534 388
144,7,0,75019,9,2011,0,1 945 728
218,5,0,75010,2,1993,1,1 873 710
283,10,1,75001,2,2017,1,3 257 330
201,5,1,75015,10,2009,1,2 202 759
68,4,1,75014,1,2000,0,631 108
260,7,1,75009,4,1991,0,3 623 360
231,5,1,75006,7,2005,0,2 616 306
144,4,0,75009,6,1990,0,1 411 488
91,5,0,75016,6,1996,1,1 090 635
140,4,1,75004,2,2002,0,1 998 640
239,7,0,75011,2,1998,0,2 337 420
338,7,1,75011,5,2013,0,4 821 232
315,4,0,75003,3,2004,0,3 613 995
150,10,0,75010,10,2001,0,1 917 000
226,6,0,75013,8,2012,1,3 312 708
245,4,0,75019,4,2020,0,3 400 600
25,1,1,75014,4,2013,1,317 500
243,4,1,75006,8,2003,1,2 474 226
128,10,0,75014,2,2013,1,1 141 760
48,2,0,75014,1,2021,0,643 920
192,7,0,75020,4,2013,0,1 634 304
273,7,1,75002,1,2003,1,3 444 987
45,2,1,75011,8,2004,0,388 485
56,3,1,75013,2,1993,0,766 360
196,9,1,75010,7,1998,1,2 342 200
23,2,0,75013,1,1995,0,262 200
162,7,1,75018,7,1991,0,1 922 292
343,10,1,75006,5,1996,1,3 995 264
341,6,0,75004,10,2004,1,4 529 162
135,6,1,75020,7,2006,1,1 593 270
253,8,1,75016,4,2017,0,2 518 362
333,7,0,75006,7,1994,0,4 311 351
286,10,0,75007,7,1991,0,3 559 842
126,5,0,75013,7,2020,0,1 743 714
159,5,0,75006,10,2007,0,2 143 956
166,10,1,75017,7,1999,1,2 097 576
258,6,0,75008,7,1991,1,2 885 214
210,6,0,75012,3,2007,1,3 117 660
190,8,0,75009,9,1992,0,2 006 590
162,10,0,75016,8,1997,0,1 397 250
229,5,1,75008,3,2021,1,3 317 752
126,8,1,75012,7,2018,0,1 363 698
119,5,1,75017,5,1997,0,1 196 069
140,10,0,75016,3,2003,1,1 532 440
251,10,0,75004,2,2010,0,3 736 135
86,3,0,75017,6,2010,0,898 184
159,4,0,75010,1,2013,0,1 471 227
164,10,1,75007,4,2009,1,1 412 860
246,10,1,75014,6,1992,1,2 765 532
57,3,0,75002,9,1990,1,639 711
272,10,1,75009,9,1997,1,3 306 432
150,5,0,75013,4,2020,0,2 089 650
138,9,1,75020,8,2000,1,1 397 250
231,8,0,75006,4,2014,0,2 799 027
44,2,1,75013,5,2018,1,393 756
229,10,1,75006,2,1996,1,3 281 112
133,4,0,75010,9,2015,1,1 979 306
342,8,0,75016,6,2013,1,2 913 498
156,7,1,75018,4,2008,1,2 172 768
304,4,0,75004,7,1995,1,4 100 656
78,3,0,75003,9,2010,0,1 156 506
94,8,0,75012,3,2004,1,887 642
263,5,1,75020,10,1995,0,2 423 282
78,5,0,75006,8,2017,1,742 248
273,10,1,75018,3,2020,1,2 716 623
159,9,0,75009,1,2003,0,1 626 729
43,1,0,75009,9,2014,1,504 390
31,2,1,75014,6,2016,0,391 375
75,4,1,75011,6,2013,1,1 006 650
217,4,1,75013,7,1993,1,2 043 923
122,4,1,75019,4,1991,1,1 479 006
69,5,1,75006,2,2013,1,800 124
273,7,0,75013,8,2001,1,2 512 965
270,7,1,75013,5,1997,0,3 892 590
146,4,1,75013,6,2002,0,1 273 120
64,3,1,75015,1,2017,1,558 784
58,3,0,75014,3,2018,1,682 776
230,6,1,75020,2,1994,1,2 892 940
308,4,0,75020,1,2011,1,4 615 996
110,6,1,75004,10,1992,0,1 353 330
169,8,1,75002,8,2012,0,2 129 569
285,9,1,75020,7,1990,1,3 697 305
74,3,0,75012,7,1997,0,690 864
241,7,0,75020,9,2016,1,2 126 825
240,10,1,75007,1,2005,0,2 608 800
229,4,1,75012,5,2010,1,3 279 509
123,7,1,75014,7,2017,1,1 390 392
227,9,1,75011,5,2002,1,2 827 966
281,4,0,75017,10,2002,0,4 208 537
191,5,0,75020,1,1990,0,2 050 385
112,8,0,75003,3,2010,0,1 050 448
37,2,1,75011,9,2001,0,553 890
167,5,0,75011,6,1998,1,1 569 132
237,5,0,75007,3,2006,0,2 699 667
318,8,0,75018,7,1993,1,3 109 722
152,7,1,75016,6,2012,0,2 125 568
172,7,0,75017,9,2009,1,1 997 092
235,5,1,75007,9,2007,0,2 681 820
334,7,1,75017,8,2004,0,2 961 912
201,7,0,75015,4,2012,1,2 452 200
301,9,1,75011,1,2007,0,4 465 636
115,9,1,75002,5,2000,0,1 707 520
324,4,1,75013,9,1997,0,3 323 592
325,5,1,75005,2,2011,1,3 973 450
261,10,0,75015,4,2003,0,3 104 073
243,10,1,75008,9,1993,1,2 149 821
275,5,1,75007,4,1992,1,2 873 200
22,1,1,75010,2,2011,1,279 598
87,4,0,75018,10,2016,1,1 001 979
84,5,1,75014,6,1990,1,1 104 936
239,4,0,75015,6,2018,0,2 179 441
176,9,1,75019,6,1999,1,2 366 320
86,3,1,75012,8,1991,1,1 167 794
232,5,0,75005,4,1992,1,2 450 152
308,5,0,75020,6,2021,1,4 314 464
330,9,0,75007,4,1998,1,4 513 410
145,5,1,75018,10,2001,0,1 998 390
80,4,1,75015,8,2000,1,708 400
170,6,0,75020,9,2006,1,1 579 300
222,6,1,75008,2,2003,1,2 577 420
217,9,0,75006,5,2007,0,2 298 030
258,4,1,75007,10,2009,1,2 564 262
342,9,0,75013,7,2003,1,4 512 690
307,10,0,75009,2,2004,1,3 568 261
69,4,0,75014,7,2005,1,741 681
261,7,0,75005,9,1993,0,2 547 099
178,10,0,75020,3,1993,0,2 083 312
47,1,0,75018,7,2019,0,567 619
36,2,1,75016,2,2001,1,357 192
178,7,0,75017,9,2011,0,1 769 320
115,8,0,75005,7,2016,0,1 654 390
38,1,0,75017,6,1997,0,500 460
275,8,1,75007,1,2013,0,3 678 125
67,4,1,75016,2,1995,1,601 459
203,8,0,75015,10,2021,0,2 614 640
172,9,0,75013,10,2019,1,2 266 100
178,7,0,75008,5,2009,1,1 512 822
117,5,0,75005,9,2004,1,1 332 279
186,4,1,75019,8,2014,0,2 698 302
22,1,0,75005,4,2016,1,223 828
236,4,1,75008,8,2009,0,3 206 296
290,5,1,75017,1,2012,1,2 800 240
86,4,0,75016,7,2013,0,734 440
67,5,1,75001,5,2008,0,682 663
22,2,0,75019,8,2019,0,318 472
146,8,1,75009,2,1997,0,1 839 308
120,6,1,75003,10,2006,1,1 721 400
133,4,1,75012,2,2014,1,1 892 989
49,1,1,75012,1,1998,1,493 479
103,10,1,75014,2,2003,1,1 365 677
206,6,0,75001,3,2013,1,2 358 700
137,10,1,75019,8,2018,0,1 184 913
214,9,1,75014,1,1991,1,3 060 200
115,4,1,75018,2,2018,1,1 074 675
84,4,1,75010,2,2020,1,1 147 272
336,5,0,75019,2,2001,1,3 229 968
132,4,1,75017,7,1997,0,1 692 108
281,6,0,75002,2,2010,0,3 010 072
45,2,1,75014,7,1993,1,633 645
96,9,0,75019,6,2005,1,876 864
89,5,1,75018,4,1993,1,1 151 482
325,9,0,75001,3,2004,1,3 959 800
195,7,0,75001,9,2013,0,1 681 680
212,9,1,75013,3,2001,1,1 849 064
235,5,0,75015,3,2016,1,2 980 975
115,4,0,75002,10,1991,1,1 240 160
341,6,1,75003,5,2008,0,4 498 813
89,5,1,75020,4,2018,1,1 173 109
151,4,1,75020,10,2008,1,1 855 488
170,5,1,75013,9,2008,0,2 386 630
34,2,0,75005,2,2004,0,470 424
59,3,0,75006,1,1996,1,769 832
334,5,0,75008,3,2019,1,3 197 382
49,1,0,75017,1,2005,1,476 133
322,9,0,75011,7,2004,1,3 363 612
86,4,0,75006,8,2009,1,793 006
299,9,1,75009,8,2018,1,3 669 328
214,9,1,75009,5,1991,0,3 037 088
117,8,1,75004,10,2004,1,1 622 322
144,7,1,75015,4,2004,1,2 044 656
98,6,1,75016,2,2000,1,943 348
51,5,1,75017,5,2007,1,631 125
169,10,0,75004,6,2006,0,1 760 642
142,5,1,75015,3,2017,1,1 595 370
161,8,0,75014,9,2001,0,1 374 940
52,3,1,75014,2,2011,0,440 440
285,5,1,75006,9,2005,1,2 433 615
57,5,0,75003,10,2010,0,734 331
26,2,1,75007,4,2012,1,236 184
275,7,1,75012,8,1993,1,3 360 225
42,1,0,75013,10,1990,0,531 090
173,6,0,75008,9,2001,1,2 305 917
327,6,0,75001,2,2010,1,2 801 409
237,6,0,75018,4,2013,1,2 098 872
281,6,1,75013,2,2005,0,3 940 463
173,7,0,75011,6,2014,1,1 545 755
112,7,1,75008,3,2002,1,1 179 696
137,10,0,75004,6,1990,1,1 464 530
330,4,0,75010,1,2009,0,3 023 460
338,6,0,75004,8,1995,0,2 990 286
77,4,0,75016,10,2003,1,799 953
107,9,1,75009,1,2007,0,1 309 359
286,4,0,75006,5,2015,1,2 557 698
86,3,1,75016,9,2019,0,820 440
269,4,0,75015,6,2011,1,3 576 355
241,8,1,75011,3,2003,1,3 132 277
274,6,1,75008,7,2000,0,3 802 572
202,6,0,75012,7,1992,0,2 649 634
181,8,1,75015,6,2005,1,1 564 926
306,5,1,75011,3,2005,0,3 430 566
238,6,0,75011,2,2005,0,3 426 962
144,10,0,75010,2,2009,0,1 737 072
216,9,1,75009,5,1994,0,2 973 672
105,8,1,75007,2,1994,0,1 217 580
114,6,1,75001,4,2006,0,1 495 908
255,6,1,75013,4,2015,1,2 734 365
225,6,1,75012,1,2014,1,1 910 925
342,4,0,75018,1,2018,0,3 268 494
167,8,1,75013,7,1992,0,1 657 475
122,5,0,75018,2,2012,1,1 456 802
244,7,0,75003,3,2011,0,3 314 740
262,4,1,75003,6,2007,0,2 584 368
95,8,1,75004,7,2020,0,1 162 610
134,6,0,75005,9,2010,1,1 867 558
209,7,1,75008,3,1999,1,2 033 361
132,9,0,75007,5,2021,0,1 743 324
198,8,0,75019,3,1993,1,1 900 800
339,10,1,75013,10,2014,1,2 890 992
48,2,1,75011,1,2006,1,417 408
220,4,0,75012,7,2003,1,3 241 700
343,9,0,75004,2,2011,1,3 923 577
275,8,0,75003,7,2011,0,3 101 725
329,4,0,75015,1,1992,1,3 625 251
23,2,0,75020,9,2014,1,202 469
315,10,0,75001,7,2013,0,3 232 215
76,3,0,75019,4,2010,1,750 044
204,8,1,75018,3,1995,0,2 719 524
345,9,0,75011,3,1991,1,5 008 365
50,1,1,75010,3,2014,1,495 100
206,4,0,75014,9,1994,0,1 923 216
254,9,1,75004,9,2012,1,3 315 716
130,9,0,75011,5,2018,0,1 247 220
26,2,1,75014,7,2013,0,361 296
103,7,0,75019,10,2000,0,1 295 637
339,4,0,75018,1,1990,0,3 205 245
290,10,0,75016,8,2008,1,3 643 560
162,9,0,75004,3,2007,1,2 142 612
342,8,1,75006,10,2017,1,3 261 312
266,5,0,75011,1,2007,1,3 836 518
256,9,0,75004,2,1999,1,3 187 968
167,6,0,75002,6,2007,1,1 852 364
25,2,0,75007,4,2010,0,347 625
35,1,1,75010,5,2011,0,384 650
249,10,0,75006,3,2005,1,2 714 847
244,9,1,75009,5,2001,0,3 541 172
338,4,0,75007,3,2008,0,4 754 308
79,4,0,75018,8,1991,1,690 934
94,5,1,75001,6,2008,0,795 052
206,10,1,75008,7,2007,1,2 493 836
67,3,1,75002,8,2016,0,607 489
346,10,1,75012,9,2006,1,3 904 610
125,4,0,75002,3,1995,1,1 399 375
130,4,0,75002,6,1998,0,1 732 380
50,1,0,75003,1,2021,0,578 300
215,5,0,75019,9,2000,0,2 824 670
128,6,0,75018,10,2000,0,1 656 576
62,5,1,75007,3,2004,1,566 990
161,5,0,75002,5,1996,0,2 322 747
218,7,1,75009,1,2006,1,2 838 360
72,3,0,75006,4,2001,1,694 152
211,4,0,75012,4,2001,0,2 753 550
270,10,0,75009,7,1991,1,3 692 790
256,6,1,75020,9,2002,0,3 698 944
130,7,1,75003,3,2017,0,1 289 730
307,9,0,75003,3,2016,0,3 836 886
177,5,0,75009,7,2005,1,2 387 376
71,3,0,75014,3,2000,1,805 637
316,4,0,75006,7,2000,0,3 257 012
209,9,0,75007,3,1992,0,2 388 243
203,6,0,75001,5,2015,0,2 145 304
336,6,0,75002,1,2013,0,3 985 968
144,9,1,75016,1,2000,0,1 603 152
328,7,0,75003,1,1992,0,4 735 008
260,5,0,75020,1,2006,1,3 846 440
66,3,1,75018,5,2005,1,918 654
247,8,0,75018,7,1991,0,2 560 402
29,1,0,75003,9,2002,1,402 984
271,6,0,75009,4,2010,0,3 312 704
31,2,0,75015,9,1992,1,390 538
347,4,1,75016,8,1995,1,3 156 312
69,5,0,75003,9,2017,1,938 676
330,10,0,75012,8,2004,0,3 239 940
176,4,1,75007,3,2020,0,2 028 576
151,8,1,75012,5,2000,0,1 729 252
88,3,0,75016,10,2020,0,756 888
70,5,0,75015,10,2008,0,974 330
175,6,1,75020,1,2018,1,1 883 350
213,4,0,75015,10,1995,0,3 087 009
117,5,1,75003,1,2017,0,1 161 225
189,5,1,75014,8,2019,0,1 888 866
346,8,0,75005,7,2018,0,4 395 238
91,5,1,75019,3,1995,0,1 265 901
222,9,1,75008,8,2009,1,1 907 646
271,10,1,75003,4,2004,1,2 645 773
286,7,1,75019,10,2017,0,4 020 874
156,4,0,75020,10,1992,1,2 093 052
315,5,1,75013,7,1998,1,4 300 065
121,10,1,75015,1,2010,1,1 658 184
76,5,1,75017,6,2012,0,995 600
153,6,0,75012,8,1998,1,1 811 673
33,1,1,75011,2,2016,0,363 066
82,5,1,75016,2,1993,1,1 217 290
257,4,1,75016,4,2010,1,3 355 392
290,5,1,75001,3,2012,1,3 386 620
94,8,1,75011,6,2000,0,1 395 994
273,10,0,75020,2,1991,0,3 568 110
191,6,0,75005,9,1998,1,1 853 655
48,1,1,75006,7,2004,0,404 304
285,8,1,75006,7,2018,1,4 273 005
221,10,1,75016,9,1992,0,2 639 624
168,9,1,75019,5,2016,1,2 321 256
301,4,1,75003,2,2000,0,3 493 105
195,6,0,75006,3,2013,0,2 556 645
204,6,0,75004,9,2003,1,2 744 004
332,6,1,75001,5,2020,1,4 381 404
105,8,1,75014,10,1991,1,1 398 180
94,4,1,75020,10,1992,1,1 033 060
226,9,1,75017,4,2011,0,2 499 108
80,4,1,75019,4,2012,1,970 320
206,9,0,75006,7,2007,1,2 602 604
236,10,0,75018,8,2002,0,2 552 340
36,1,1,75018,6,2014,0,497 160
57,5,1,75020,9,1997,0,764 484
187,4,0,75003,6,2015,0,2 229 414
278,7,1,75019,8,1992,0,3 805 264
193,10,0,75005,8,2018,1,1 737 386
128,7,0,75004,3,1995,0,1 742 336
196,6,1,75009,4,2006,0,1 925 112
203,9,0,75017,2,1993,1,2 774 604
117,4,0,75010,2,2018,1,1 163 331
250,10,0,75002,3,2003,0,3 232 000
35,1,0,75008,2,2015,0,357 315
166,6,0,75016,3,1993,1,1 395 396
249,7,1,75020,2,1997,0,3 544 515
289,10,1,75020,5,1990,0,4 113 915
173,5,1,75018,8,2016,1,2 127 727
173,7,0,75017,3,2012,0,1 929 642
132,6,0,75009,9,2010,1,1 534 632
292,8,0,75011,3,1996,0,4 210 348
67,5,0,75019,1,1992,1,642 061
54,3,1,75011,6,2007,0,650 646
67,4,0,75018,6,2008,1,888 085
297,5,1,75014,7,2008,0,2 744 280
314,5,0,75017,5,2009,1,4 038 354
216,4,1,75012,4,2006,0,2 223 072
42,1,0,75009,1,2010,1,570 864
116,5,0,75002,3,1997,0,1 635 600
336,7,0,75001,4,2012,1,4 095 504
76,3,1,75003,3,2008,0,705 812
180,8,0,75001,9,2007,0,2 527 560
263,10,0,75009,10,2003,1,3 762 215
135,8,0,75015,3,2012,0,1 785 915
252,9,1,75005,4,2011,1,3 240 216
319,6,0,75018,2,2020,1,4 365 834
122,9,0,75011,10,1994,0,1 100 318
151,5,0,75001,9,2007,1,2 032 913
242,5,1,75008,5,2008,1,3 568 532
274,7,1,75002,9,2001,1,3 611 320
299,8,0,75010,5,2009,0,3 529 695
201,10,0,75013,4,2021,0,2 634 507
318,5,1,75018,10,2019,1,4 053 864
350,5,1,75018,7,1999,1,5 179 300
283,7,0,75014,10,1996,0,4 076 898
209,7,0,75004,4,1990,1,2 713 447
181,5,0,75016,8,2015,1,2 156 796
