squareMeters,numberOfRooms,hasYard,cityCode,numPrevOwners,made,isNewBuilt,price
319,5,1,75007,3,2007,0,"3 936 779,00 €"
30,1,0,75007,9,2005,1,"402 450,00 €"
297,8,1,75009,3,1992,0,"4 027 914,00 €"
274,6,0,75015,2,2009,1,"2 884 946,00 €"
325,5,0,75008,6,2007,1,"4 815 525,00 €"
74,3,1,75017,4,1997,0,"715 136,00 €"
48,1,0,75013,4,1995,1,"636 624,00 €"
283,10,0,75009,6,2008,1,"2 787 550,00 €"
75,4,0,75006,9,1993,0,"904 425,00 €"
79,4,1,75010,5,2016,1,"1 004 248,00 €"
324,10,0,75009,7,2011,1,"4 226 580,00 €"
194,10,1,75006,2,1996,1,"2 369 710,00 €"
271,8,1,75007,9,2018,1,"2 551 465,00 €"
251,6,0,75003,6,2000,1,"2 491 426,00 €"
69,4,1,75002,10,1992,0,"998 844,00 €"
129,5,0,75015,1,1996,0,"1 097 274,00 €"
306,8,1,75015,5,2004,1,"2 613 852,00 €"
318,6,1,75011,7,1994,0,"4 247 844,00 €"
303,6,0,75010,9,2014,0,"2 575 197,00 €"
40,1,1,75008,5,1992,1,"540 560,00 €"
223,6,0,75005,6,2008,1,"2 906 805,00 €"
86,4,1,75003,4,1996,1,"1 003 104,00 €"
249,7,1,75020,6,2001,1,"3 337 596,00 €"
87,4,0,75001,10,1996,1,"1 143 876,00 €"
119,10,1,75004,8,1993,1,"1 011 143,00 €"
200,7,0,75004,9,1994,0,"1 767 600,00 €"
152,5,0,75005,8,2008,1,"2 145 328,00 €"
327,5,1,75005,10,1998,1,"3 110 751,00 €"
104,9,0,75006,6,2005,1,"1 313 104,00 €"
115,6,1,75001,4,2003,0,"1 473 840,00 €"
133,4,0,75008,8,1991,0,"1 964 543,00 €"
25,1,0,75015,6,2020,0,"335 125,00 €"
233,9,1,75004,5,1990,1,"2 888 501,00 €"
99,7,1,75014,3,2019,1,"1 184 238,00 €"
238,8,0,75016,2,2012,0,"2 556 596,00 €"
328,7,1,75011,2,2009,0,"4 642 512,00 €"
154,8,0,75010,2,2004,0,"1 720 642,00 €"
45,2,0,75004,10,1995,1,"592 245,00 €"
174,5,1,75004,8,1990,0,"2 437 044,00 €"
80,3,1,75019,7,2009,1,"1 157 920,00 €"
162,10,1,75008,8,2002,0,"2 151 522,00 €"
151,4,0,75016,9,2012,0,"1 920 116,00 €"
136,9,0,75008,5,2018,0,"1 895 296,00 €"
350,9,0,75015,4,1997,1,"5 002 550,00 €"
90,3,0,75016,10,2018,0,"883 080,00 €"
307,4,1,75016,3,2005,0,"3 176 222,00 €"
140,8,1,75015,4,1999,0,"1 783 460,00 €"
279,7,1,75012,1,2018,0,"2 621 763,00 €"
46,2,1,75006,4,2009,0,"572 056,00 €"
238,6,0,75017,9,1995,0,"2 960 006,00 €"
196,8,1,75013,3,2004,0,"2 307 116,00 €"
98,7,1,75005,4,1996,1,"1 082 312,00 €"
106,5,1,75019,6,1992,0,"1 166 424,00 €"
337,7,0,75005,3,1995,1,"3 541 533,00 €"
339,9,1,75013,9,1991,0,"3 939 519,00 €"
42,1,1,75013,4,2013,1,"390 852,00 €"
52,5,0,75020,3,2014,1,"670 592,00 €"
269,4,0,75018,8,2015,1,"3 479 246,00 €"
178,9,1,75007,10,2013,0,"2 259 710,00 €"
74,3,1,75016,1,1995,0,"931 586,00 €"
303,10,1,75009,6,1990,1,"4 380 774,00 €"
91,5,1,75002,5,2016,1,"807 534,00 €"
297,4,1,75010,9,1992,0,"4 037 418,00 €"
264,6,1,75016,1,2006,0,"3 466 056,00 €"
246,9,1,75011,6,2007,0,"3 137 238,00 €"
340,6,1,75008,4,1998,0,"4 238 100,00 €"
203,8,0,75007,1,2001,0,"1 952 251,00 €"
159,6,0,75003,1,1992,0,"1 484 583,00 €"
191,4,1,75018,4,2007,1,"2 309 572,00 €"
90,3,0,75015,10,1994,1,"859 500,00 €"
173,9,1,75018,8,1998,0,"2 249 173,00 €"
179,5,0,75015,5,2018,1,"1 999 609,00 €"
313,10,0,75018,4,2016,0,"2 730 612,00 €"
99,5,1,75003,9,2003,1,"922 086,00 €"
90,5,1,75020,3,2007,0,"1 024 650,00 €"
184,8,0,75011,4,2012,0,"1 865 024,00 €"
304,6,1,75011,2,2019,0,"2 987 104,00 €"
43,1,1,75002,2,2018,1,"437 955,00 €"
41,1,0,75015,6,2013,0,"555 386,00 €"
131,6,0,75006,3,1995,1,"1 703 131,00 €"
212,4,1,75013,2,2004,0,"1 878 108,00 €"
46,1,0,75015,5,2011,1,"403 466,00 €"
192,7,1,75014,6,2021,0,"2 027 520,00 €"
103,4,0,75007,10,2010,1,"895 585,00 €"
116,4,1,75014,5,2010,1,"1 530 852,00 €"
124,5,1,75013,10,1998,0,"1 342 548,00 €"
177,10,1,75019,8,1995,1,"2 513 577,00 €"
306,7,1,75012,5,1999,1,"3 827 754,00 €"
294,5,1,75014,4,2018,0,"2 568 384,00 €"
276,5,1,75008,2,2019,1,"3 077 676,00 €"
295,10,0,75008,7,2020,1,"2 634 645,00 €"
112,4,1,75012,9,1994,0,"944 048,00 €"
111,8,1,75020,7,1993,0,"1 607 058,00 €"
148,5,0,75010,3,2016,1,"1 322 676,00 €"
291,6,0,75011,7,1991,1,"2 729 580,00 €"
109,10,1,75018,4,1998,0,"1 014 136,00 €"
181,5,1,75010,4,1998,1,"2 269 559,00 €"
228,7,1,75009,10,2001,1,"2 955 792,00 €"
169,9,1,75015,9,2013,0,"2 129 231,00 €"
137,9,0,75015,3,1991,1,"1 532 345,00 €"
26,1,0,75006,7,2004,0,"364 468,00 €"
217,7,1,75013,7,2005,1,"2 212 098,00 €"
345,5,1,75009,4,2006,1,"4 058 925,00 €"
304,4,1,75012,3,2007,0,"2 796 800,00 €"
41,2,1,75018,1,2000,1,"428 122,00 €"
88,5,0,75010,8,2009,1,"771 848,00 €"
181,5,1,75010,3,2019,1,"1 653 616,00 €"
214,10,0,75009,2,1996,0,"1 917 868,00 €"
303,6,1,75012,7,1999,0,"3 381 783,00 €"
245,9,1,75019,7,1999,1,"3 370 710,00 €"
70,4,0,75014,1,1994,1,"615 650,00 €"
189,8,0,75011,8,2009,0,"2 656 962,00 €"
88,5,0,75005,5,1994,1,"899 624,00 €"
274,9,1,75020,8,2013,0,"2 558 064,00 €"
86,3,1,75007,7,1996,0,"1 169 342,00 €"
336,7,1,75010,1,2020,0,"4 297 104,00 €"
250,6,0,75005,1,2016,1,"3 492 000,00 €"
113,8,0,75004,7,2020,1,"1 301 195,00 €"
320,10,0,75008,6,2019,0,"3 112 320,00 €"
54,3,0,75005,2,1990,0,"693 522,00 €"
124,10,1,75006,10,2010,1,"1 414 468,00 €"
157,5,1,75015,5,2019,0,"2 215 270,00 €"
196,8,0,75019,5,1994,0,"2 812 404,00 €"
140,8,0,75002,8,1997,1,"1 309 000,00 €"
116,10,1,75018,2,2014,1,"1 507 884,00 €"
323,9,1,75001,4,2009,1,"3 061 071,00 €"
231,5,0,75020,6,2010,0,"2 718 408,00 €"
340,9,1,75019,2,2006,0,"4 709 680,00 €"
78,4,0,75012,3,2021,1,"777 582,00 €"
236,4,1,75006,2,1991,1,"2 299 584,00 €"
238,10,0,75001,4,1999,0,"3 428 152,00 €"
157,10,1,75001,8,1997,1,"2 332 392,00 €"
97,9,0,75006,4,1992,0,"1 094 839,00 €"
140,10,0,75012,4,2006,0,"1 197 980,00 €"
113,4,1,75010,6,2013,0,"1 410 805,00 €"
316,7,1,75013,9,2006,0,"4 576 944,00 €"
225,5,0,75020,1,2021,1,"2 479 500,00 €"
125,9,1,75011,2,1995,1,"1 075 375,00 €"
258,10,1,75003,10,2018,1,"2 361 216,00 €"
188,8,0,75011,8,2019,0,"2 711 712,00 €"
303,6,1,75019,3,1990,0,"3 894 156,00 €"
173,4,1,75015,8,2014,0,"1 556 827,00 €"
226,5,0,75012,3,1991,1,"2 822 288,00 €"
105,10,0,75001,1,2019,1,"1 175 055,00 €"
201,9,1,75002,8,2010,1,"1 759 554,00 €"
63,4,0,75005,6,2003,0,"682 794,00 €"
42,2,0,75002,7,2021,1,"572 796,00 €"
348,9,0,75018,9,1991,1,"4 375 752,00 €"
192,4,1,75017,7,2001,1,"2 378 304,00 €"
278,7,1,75003,6,1991,1,"3 328 494,00 €"
243,4,0,75009,9,2021,1,"3 281 229,00 €"
91,9,0,75005,2,2012,0,"791 973,00 €"
313,6,0,75019,10,2014,0,"4 205 468,00 €"
131,6,0,75006,2,2012,1,"1 689 638,00 €"
263,10,1,75018,10,1998,1,"2 626 318,00 €"
170,7,1,75002,2,1991,0,"2 177 700,00 €"
337,6,0,75002,8,1990,0,"3 562 090,00 €"
230,8,0,75020,4,2002,0,"3 063 830,00 €"
321,4,0,75011,9,1992,1,"3 828 888,00 €"
66,5,0,75016,3,2021,1,"597 102,00 €"
118,4,1,75002,1,2001,1,"1 035 214,00 €"
58,5,1,75005,1,1999,1,"508 544,00 €"
320,7,0,75005,2,2019,1,"3 409 280,00 €"
144,10,0,75002,6,1999,0,"1 436 688,00 €"
220,7,1,75001,2,2007,1,"1 877 260,00 €"
159,6,0,75009,6,2000,0,"1 982 889,00 €"
119,7,0,75018,3,2017,1,"1 128 596,00 €"
239,10,0,75017,9,2017,0,"2 093 401,00 €"
248,8,1,75001,8,2003,0,"2 122 880,00 €"
288,8,0,75010,5,1998,1,"3 189 312,00 €"
219,7,0,75002,9,2015,1,"2 710 125,00 €"
271,5,1,75003,10,2013,1,"3 980 177,00 €"
60,4,1,75015,1,2003,1,"553 980,00 €"
111,8,0,75016,8,2017,1,"1 663 668,00 €"
172,9,1,75019,3,2001,0,"1 954 092,00 €"
36,2,0,75005,1,1997,1,"522 540,00 €"
307,8,0,75008,3,2004,1,"4 129 457,00 €"
65,5,1,75002,8,2019,0,"562 835,00 €"
320,5,0,75020,1,2008,1,"4 281 280,00 €"
169,7,0,75015,1,1997,0,"2 023 944,00 €"
206,6,1,75007,6,1994,0,"1 846 996,00 €"
165,10,0,75016,2,1998,1,"1 466 190,00 €"
147,8,1,75001,10,2016,0,"1 522 479,00 €"
264,10,0,75003,8,2005,0,"2 606 472,00 €"
311,9,1,75017,9,2002,1,"4 233 332,00 €"
301,5,0,75004,1,1993,1,"2 975 987,00 €"
152,8,0,75006,9,2016,1,"1 624 424,00 €"
91,7,1,75007,9,1998,1,"802 256,00 €"
301,10,0,75017,1,1990,1,"3 030 769,00 €"
329,6,1,75002,9,2021,0,"2 859 010,00 €"
194,9,0,75010,8,1995,1,"1 926 808,00 €"
111,4,1,75004,5,2014,0,"1 338 771,00 €"
305,7,0,75006,7,2021,1,"3 984 520,00 €"
226,6,0,75005,2,2018,0,"2 790 196,00 €"
231,10,0,75015,4,1995,0,"3 399 396,00 €"
304,5,1,75017,3,1994,0,"3 015 680,00 €"
191,6,1,75018,8,1993,1,"2 854 877,00 €"
145,4,1,75002,4,2004,0,"1 745 220,00 €"
97,10,1,75001,6,1996,1,"849 041,00 €"
27,1,0,75016,2,1991,1,"258 741,00 €"
178,7,0,75006,8,2012,1,"2 407 806,00 €"
53,3,0,75018,2,2002,1,"632 237,00 €"
303,9,0,75016,9,1991,0,"4 400 469,00 €"
328,9,0,75008,1,2021,0,"4 514 592,00 €"
323,6,1,75008,5,2006,1,"3 024 249,00 €"
43,1,1,75004,2,1996,0,"529 459,00 €"
279,5,1,75010,10,2013,0,"2 670 030,00 €"
108,6,1,75016,6,2001,0,"939 276,00 €"
102,10,0,75001,6,1994,0,"966 348,00 €"
126,6,0,75017,7,1990,0,"1 773 072,00 €"
91,4,0,75006,6,1995,1,"1 221 857,00 €"
272,4,0,75004,8,2012,0,"2 771 136,00 €"
123,4,0,75011,6,1995,0,"1 309 704,00 €"
229,5,0,75007,2,1999,0,"3 312 256,00 €"
195,4,1,75002,8,2000,1,"2 200 380,00 €"
263,10,0,75009,10,2003,1,"2 430 646,00 €"
132,5,1,75006,4,2004,1,"1 945 944,00 €"
22,1,1,75008,2,2005,0,"255 134,00 €"
112,6,1,75020,7,2002,1,"1 368 080,00 €"
329,7,1,75009,9,1998,1,"2 889 278,00 €"
207,4,0,75019,9,1992,1,"2 866 950,00 €"
309,5,1,75011,5,1993,1,"2 874 318,00 €"
324,10,1,75008,2,2001,1,"3 484 944,00 €"
204,6,1,75007,9,2016,0,"1 864 356,00 €"
226,7,1,75005,2,1992,0,"2 411 194,00 €"
170,7,1,75005,10,1994,1,"2 391 560,00 €"
209,5,1,75016,8,1993,0,"2 129 083,00 €"
149,8,1,75001,9,2001,0,"1 506 390,00 €"
138,7,1,75012,1,1993,0,"1 901 364,00 €"
250,7,0,75013,4,1990,0,"2 146 000,00 €"
139,6,1,75003,10,2003,1,"1 322 863,00 €"
77,4,0,75011,10,2011,0,"1 014 398,00 €"
57,4,1,75012,8,2004,0,"628 425,00 €"
337,9,0,75018,3,2017,0,"3 568 830,00 €"
129,4,0,75009,6,2014,0,"1 309 737,00 €"
282,9,0,75009,10,2009,1,"3 297 426,00 €"
59,3,0,75013,8,2003,1,"701 451,00 €"
55,5,1,75006,9,1991,0,"753 610,00 €"
93,6,0,75018,3,2007,1,"839 511,00 €"
291,6,0,75002,4,1990,0,"2 931 825,00 €"
20,1,1,75007,9,1996,0,"232 240,00 €"
33,1,1,75014,8,2007,1,"451 440,00 €"
308,7,1,75015,8,1995,0,"2 621 080,00 €"
300,4,0,75006,1,2002,0,"3 093 600,00 €"
63,4,0,75018,10,1998,1,"695 142,00 €"
271,6,0,75009,6,1993,0,"2 795 094,00 €"
169,10,1,75012,3,2001,1,"2 153 905,00 €"
185,10,1,75006,6,1992,0,"1 661 855,00 €"
347,7,0,75005,10,2020,0,"3 424 890,00 €"
323,6,0,75002,10,1992,0,"3 233 553,00 €"
72,5,1,75008,3,2003,0,"910 152,00 €"
253,10,0,75019,2,2006,0,"2 537 337,00 €"
180,5,1,75014,10,2001,1,"1 679 940,00 €"
197,7,1,75005,6,2017,1,"2 030 873,00 €"
215,4,0,75003,1,1997,0,"1 879 530,00 €"
211,8,1,75011,7,2001,1,"2 161 695,00 €"
225,4,0,75018,2,1990,1,"2 453 850,00 €"
327,4,0,75003,10,2012,0,"2 805 333,00 €"
179,6,1,75005,3,2003,0,"1 905 634,00 €"
233,10,0,75012,6,2012,1,"3 261 767,00 €"
293,5,1,75002,4,2021,0,"3 720 807,00 €"
52,5,1,75009,4,1996,0,"639 080,00 €"
64,4,0,75008,10,1997,0,"886 912,00 €"
174,7,1,75002,6,1993,1,"2 003 958,00 €"
261,7,1,75018,6,2014,1,"2 753 811,00 €"
339,5,0,75006,8,2016,1,"2 981 166,00 €"
141,9,1,75019,8,2007,0,"1 629 960,00 €"
229,5,1,75008,8,2005,0,"2 924 559,00 €"
52,3,1,75011,7,2007,1,"757 640,00 €"
163,4,0,75014,6,1997,1,"1 774 255,00 €"
210,6,0,75019,4,2014,1,"2 348 850,00 €"
20,1,1,75002,7,2002,1,"264 240,00 €"
127,7,0,75006,7,1990,1,"1 748 663,00 €"
349,6,0,75005,10,1992,1,"3 394 723,00 €"
42,2,0,75018,5,1992,1,"493 584,00 €"
191,10,0,75006,1,2001,0,"1 882 305,00 €"
249,5,1,75004,10,2020,0,"2 954 883,00 €"
283,9,0,75007,4,2018,1,"2 430 121,00 €"
198,7,1,75007,10,2003,1,"2 061 576,00 €"
172,7,0,75007,5,2006,0,"1 509 988,00 €"
174,6,1,75017,5,1993,1,"1 694 412,00 €"
121,7,1,75003,7,2007,0,"1 420 782,00 €"
131,9,1,75002,3,2011,0,"1 175 070,00 €"
319,9,0,75017,3,2007,0,"4 704 612,00 €"
269,5,0,75012,8,1992,0,"2 436 064,00 €"
226,8,1,75008,6,2012,0,"2 689 626,00 €"
303,5,1,75001,9,2018,0,"4 034 445,00 €"
140,8,0,75001,10,1993,1,"1 812 440,00 €"
331,6,1,75002,6,1993,1,"3 776 379,00 €"
40,1,0,75013,10,1998,1,"384 480,00 €"
107,7,1,75007,10,2000,1,"945 559,00 €"
344,7,0,75018,2,2002,1,"4 982 496,00 €"
186,7,0,75016,6,2002,1,"1 861 488,00 €"
106,4,0,75003,6,2005,0,"892 838,00 €"
185,4,0,75005,7,1997,0,"2 144 335,00 €"
173,7,1,75012,1,2021,1,"1 921 684,00 €"
291,8,1,75020,5,2002,1,"3 367 161,00 €"
89,5,1,75013,7,2003,1,"968 498,00 €"
153,9,0,75015,2,2014,0,"1 518 984,00 €"
300,10,1,75005,9,2005,1,"2 708 700,00 €"
301,4,1,75009,1,1991,0,"3 684 842,00 €"
224,8,1,75007,6,2010,1,"1 998 976,00 €"
251,10,1,75019,6,2020,0,"3 482 123,00 €"
223,6,1,75006,4,1995,1,"2 611 553,00 €"
90,5,1,75017,8,1990,1,"1 145 160,00 €"
343,8,1,75005,5,1994,0,"3 173 093,00 €"
176,10,1,75012,6,2010,1,"2 566 080,00 €"
63,5,0,75009,2,1993,0,"798 147,00 €"
246,10,1,75020,5,2014,1,"3 238 590,00 €"
48,2,1,75017,9,2021,0,"439 392,00 €"
248,9,1,75019,7,2017,1,"3 614 352,00 €"
144,5,1,75019,8,1995,1,"1 280 592,00 €"
275,7,0,75008,7,2007,0,"3 436 400,00 €"
140,8,1,75016,10,1996,1,"1 322 020,00 €"
139,6,1,75006,5,2011,1,"1 198 597,00 €"
320,5,0,75005,2,2008,0,"3 518 080,00 €"
202,7,0,75014,3,1991,1,"2 659 330,00 €"
122,6,0,75005,2,2005,0,"1 409 222,00 €"
314,6,1,75007,6,2001,1,"3 243 306,00 €"
214,5,0,75010,6,2018,1,"3 027 886,00 €"
275,8,0,75006,9,2011,0,"3 520 000,00 €"
159,9,1,75019,9,1998,0,"1 631 022,00 €"
93,6,0,75008,7,1998,1,"1 238 295,00 €"
94,6,0,75012,7,1995,0,"937 274,00 €"
235,8,1,75007,3,2008,1,"2 041 445,00 €"
252,8,1,75004,6,2011,1,"2 788 128,00 €"
177,5,0,75019,5,1993,0,"2 298 876,00 €"
96,4,0,75008,9,2020,0,"1 320 960,00 €"
295,5,0,75015,4,2021,0,"3 056 790,00 €"
97,8,1,75014,2,2017,0,"1 216 477,00 €"
298,10,1,75007,2,2001,0,"3 201 712,00 €"
276,6,0,75008,3,1997,1,"3 193 320,00 €"
139,6,0,75012,8,2000,0,"1 340 655,00 €"
259,6,1,75003,7,1998,1,"2 428 384,00 €"
231,6,0,75020,9,2002,0,"2 259 642,00 €"
131,7,0,75003,6,2008,0,"1 844 218,00 €"
223,4,0,75010,3,2017,0,"3 061 344,00 €"
310,6,0,75008,5,2018,0,"4 613 110,00 €"
237,6,1,75001,9,2000,0,"3 388 389,00 €"
179,4,1,75011,5,2009,0,"1 708 913,00 €"
260,4,0,75015,4,1998,0,"3 016 000,00 €"
141,10,0,75002,9,2001,1,"1 585 122,00 €"
21,1,0,75016,8,2000,0,"301 896,00 €"
273,8,1,75010,3,2001,1,"4 066 881,00 €"
21,2,0,75011,6,2001,0,"308 133,00 €"
281,5,0,75015,9,2010,0,"4 013 242,00 €"
25,1,1,75002,3,2015,0,"239 025,00 €"
30,1,0,75002,7,1992,1,"442 800,00 €"
214,7,1,75017,8,1990,1,"2 815 598,00 €"
136,4,0,75002,6,2010,1,"1 510 688,00 €"
340,10,0,75018,8,2007,1,"3 704 640,00 €"
48,1,0,75001,6,2003,1,"493 680,00 €"
241,8,1,75001,3,2014,1,"2 077 661,00 €"
116,6,1,75017,6,2014,1,"1 264 168,00 €"
222,5,0,75015,9,1998,0,"3 137 970,00 €"
243,10,0,75011,4,2011,1,"2 162 700,00 €"
118,7,1,75012,1,1995,1,"1 452 462,00 €"
336,8,0,75002,6,2014,1,"4 319 616,00 €"
347,6,1,75004,10,2009,1,"3 658 768,00 €"
318,7,0,75014,5,1995,0,"3 893 910,00 €"
22,1,1,75004,3,2015,0,"187 110,00 €"
95,9,0,75017,4,2000,1,"1 044 050,00 €"
73,5,1,75013,1,1993,0,"835 120,00 €"
277,8,1,75015,5,1998,1,"3 031 211,00 €"
100,4,0,75003,4,2012,1,"948 700,00 €"
196,5,0,75002,6,2019,1,"2 924 320,00 €"
32,2,1,75003,2,2015,0,"416 032,00 €"
133,7,1,75010,5,2003,1,"1 121 456,00 €"
295,9,0,75004,4,2010,0,"3 350 020,00 €"
335,10,0,75012,6,2018,1,"3 581 820,00 €"
275,7,0,75015,1,1993,1,"2 831 950,00 €"
334,4,1,75007,9,2010,0,"4 430 510,00 €"
209,8,0,75009,3,2017,1,"2 871 033,00 €"
45,1,0,75001,1,2013,0,"608 175,00 €"
267,7,0,75013,9,2014,1,"2 595 507,00 €"
212,10,0,75018,8,2004,1,"2 340 268,00 €"
126,5,1,75013,1,2016,1,"1 333 458,00 €"
59,4,1,75008,9,1995,1,"639 737,00 €"
205,4,1,75005,3,1997,0,"1 735 530,00 €"
275,4,0,75011,9,2003,0,"4 032 325,00 €"
299,4,0,75014,6,2014,1,"3 133 520,00 €"
162,8,0,75014,7,2015,0,"2 000 214,00 €"
349,6,0,75004,4,2017,1,"3 290 721,00 €"
216,8,1,75004,5,1992,1,"2 668 464,00 €"
53,3,0,75003,1,2013,0,"525 124,00 €"
30,2,1,75001,2,2014,1,"275 340,00 €"
170,6,0,75019,3,2019,0,"1 631 490,00 €"
152,9,1,75002,6,2005,0,"1 445 368,00 €"
198,8,1,75003,4,1991,0,"1 860 606,00 €"
349,6,0,75014,7,2009,0,"3 147 980,00 €"
332,6,0,75007,1,2013,1,"2 791 124,00 €"
181,8,1,75005,1,1999,0,"2 533 819,00 €"
178,5,1,75003,10,2008,0,"1 747 426,00 €"
178,8,0,75007,1,2010,0,"1 820 228,00 €"
109,6,0,75020,6,2005,1,"1 494 063,00 €"
214,7,0,75018,9,2002,1,"2 520 492,00 €"
222,4,0,75013,3,1998,0,"1 946 052,00 €"
30,1,1,75002,5,2007,1,"276 690,00 €"
270,4,1,75008,2,2005,0,"3 942 540,00 €"
76,3,0,75010,3,2003,1,"1 114 996,00 €"
82,4,1,75006,9,2016,0,"952 020,00 €"
129,10,1,75010,4,2012,0,"1 175 190,00 €"
174,9,0,75019,5,2003,1,"1 485 090,00 €"
321,4,0,75012,9,2002,0,"3 041 796,00 €"
201,9,1,75015,8,1992,1,"2 272 707,00 €"
312,9,1,75015,1,2012,0,"2 874 144,00 €"
203,5,1,75001,7,2009,1,"2 399 663,00 €"
69,3,1,75014,4,1995,0,"999 051,00 €"
75,5,1,75008,3,2006,0,"989 700,00 €"
122,5,1,75005,6,1997,0,"1 550 010,00 €"
88,3,0,75001,7,1994,0,"930 600,00 €"
101,8,1,75003,4,2006,1,"1 081 811,00 €"
215,10,1,75005,3,1996,1,"2 230 410,00 €"
272,5,1,75016,6,2013,0,"3 852 064,00 €"
111,6,1,75009,10,1995,0,"1 039 293,00 €"
260,9,1,75014,5,2016,0,"2 548 260,00 €"
92,5,1,75014,7,2007,0,"1 105 288,00 €"
259,7,1,75015,2,2002,0,"2 963 478,00 €"
209,7,1,75006,4,1990,1,"3 100 515,00 €"
265,5,0,75009,10,2020,1,"3 776 250,00 €"
51,4,0,75005,9,1991,1,"623 628,00 €"
313,9,0,75018,3,1997,1,"3 070 530,00 €"
205,8,1,75008,8,1993,1,"2 838 840,00 €"
325,10,0,75007,4,1998,1,"4 442 425,00 €"
221,5,1,75019,9,1999,0,"2 728 024,00 €"
41,1,0,75020,7,2020,1,"603 192,00 €"
57,4,0,75019,5,2003,0,"629 394,00 €"
312,5,0,75018,10,2015,0,"3 014 856,00 €"
83,4,1,75008,9,2016,1,"824 771,00 €"
62,4,1,75001,10,2010,0,"686 340,00 €"
280,10,0,75017,7,1998,1,"3 491 880,00 €"
297,8,0,75011,8,2021,0,"3 824 766,00 €"
325,7,1,75001,1,2008,1,"3 076 125,00 €"
274,8,0,75001,4,2011,0,"3 743 662,00 €"
39,2,1,75006,3,1992,0,"562 965,00 €"
144,4,1,75017,7,2000,1,"2 138 544,00 €"
95,10,0,75014,1,1995,0,"1 039 965,00 €"
179,9,0,75020,4,1991,0,"1 670 249,00 €"
308,4,1,75008,2,2011,0,"3 814 888,00 €"
133,10,1,75019,2,2001,0,"1 642 816,00 €"
261,9,1,75017,9,2019,1,"2 777 301,00 €"
202,4,0,75017,9,2005,0,"2 837 696,00 €"
302,10,0,75009,7,2021,0,"4 454 500,00 €"
320,9,0,75014,6,1991,0,"2 723 200,00 €"
225,9,0,75008,4,2001,0,"2 422 575,00 €"
333,8,0,75013,8,2010,1,"3 801 528,00 €"
191,4,0,75002,3,2013,0,"2 084 574,00 €"
101,10,1,75015,6,2018,1,"874 963,00 €"
316,5,0,75013,1,2018,0,"2 935 008,00 €"
36,1,1,75008,5,2020,0,"460 800,00 €"
314,10,0,75013,9,2010,0,"3 974 926,00 €"
54,4,1,75007,1,2002,1,"694 440,00 €"
65,3,0,75005,4,2013,0,"746 980,00 €"
252,5,0,75008,6,2013,0,"2 122 092,00 €"
334,9,1,75019,7,1990,0,"3 534 388,00 €"
144,7,0,75019,9,2011,0,"1 945 728,00 €"
218,5,0,75010,2,1993,1,"1 873 710,00 €"
283,5,1,75001,2,2017,1,"3 257 330,00 €"
201,5,1,75015,10,2009,1,"2 202 759,00 €"
68,5,1,75014,1,2000,0,"631 108,00 €"
260,7,1,75009,4,1991,0,"3 623 360,00 €"
231,9,1,75006,7,2005,0,"2 616 306,00 €"
144,5,0,75009,6,1990,0,"1 411 488,00 €"
91,8,0,75016,6,1996,1,"1 090 635,00 €"
140,7,1,75004,2,2002,0,"1 998 640,00 €"
239,6,0,75011,2,1998,0,"2 337 420,00 €"
338,7,1,75011,5,2013,0,"4 821 232,00 €"
315,9,0,75003,3,2004,0,"3 613 995,00 €"
150,9,0,75010,10,2001,0,"1 917 000,00 €"
226,6,0,75013,8,2012,1,"3 312 708,00 €"
245,4,0,75019,4,2020,0,"3 400 600,00 €"
25,1,1,75014,4,2013,1,"317 500,00 €"
243,9,1,75006,8,2003,1,"2 474 226,00 €"
128,7,0,75014,2,2013,1,"1 141 760,00 €"
48,1,0,75014,1,2021,0,"643 920,00 €"
192,7,0,75020,4,2013,0,"1 634 304,00 €"
273,6,1,75002,1,2003,1,"3 444 987,00 €"
45,2,1,75011,8,2004,0,"388 485,00 €"
56,5,1,75013,2,1993,0,"766 360,00 €"
196,7,1,75010,7,1998,1,"2 342 200,00 €"
23,1,0,75013,1,1995,0,"262 200,00 €"
162,7,1,75018,7,1991,0,"1 922 292,00 €"
343,8,1,75006,5,1996,1,"3 995 264,00 €"
341,10,0,75004,10,2004,1,"4 529 162,00 €"
135,4,1,75020,7,2006,1,"1 593 270,00 €"
253,8,1,75016,4,2017,0,"2 518 362,00 €"
333,8,0,75006,7,1994,0,"4 311 351,00 €"
286,7,0,75007,7,1991,0,"3 559 842,00 €"
126,5,0,75013,7,2020,0,"1 743 714,00 €"
159,8,0,75006,10,2007,0,"2 143 956,00 €"
166,7,1,75017,7,1999,1,"2 097 576,00 €"
258,7,0,75008,7,1991,1,"2 885 214,00 €"
210,8,0,75012,3,2007,1,"3 117 660,00 €"
190,5,0,75009,9,1992,0,"2 006 590,00 €"
162,10,0,75016,8,1997,0,"1 397 250,00 €"
229,6,1,75008,3,2021,1,"3 317 752,00 €"
126,8,1,75012,7,2018,0,"1 363 698,00 €"
119,10,1,75017,5,1997,0,"1 196 069,00 €"
140,9,0,75016,3,2003,1,"1 532 440,00 €"
251,5,0,75004,2,2010,0,"3 736 135,00 €"
86,4,0,75017,6,2010,0,"898 184,00 €"
159,6,0,75010,1,2013,0,"1 471 227,00 €"
164,9,1,75007,4,2009,1,"1 412 860,00 €"
246,9,1,75014,6,1992,1,"2 765 532,00 €"
57,4,0,75002,9,1990,1,"639 711,00 €"
