squareMeters,numberOfRooms,hasYard,cityCode,numPrevOwners,made,isNewBuilt,price
329,8,0,75015,1,1992,1,3625251
23,2,0,75020,9,2014,1,202469
315,5,0,75001,7,2013,0,3232215
76,3,0,75019,4,2010,1,750044
204,4,1,75018,3,1995,0,2719524
345,8,0,75011,3,1991,1,5008365
50,2,1,75010,3,2014,1,495100
206,4,0,75014,9,1994,0,1923216
254,9,1,75004,9,2012,1,3315716
130,4,0,75011,5,2018,0,1247220
26,1,1,75014,7,2013,0,361296
103,9,0,75019,10,2000,0,1295637
339,4,0,75018,1,1990,0,3205245
290,4,0,75016,8,2008,1,3643560
162,4,0,75004,3,2007,1,2142612
342,10,1,75006,10,2017,1,3261312
266,5,0,75011,1,2007,1,3836518
256,7,0,75004,2,1999,1,3187968
167,4,0,75002,6,2007,1,1852364
25,2,0,75007,4,2010,0,347625
35,2,1,75010,5,2011,0,384650
249,8,0,75006,3,2005,1,2714847
244,5,1,75009,5,2001,0,3541172
338,6,0,75007,3,2008,0,4754308
79,4,0,75018,8,1991,1,690934
94,10,1,75001,6,2008,0,795052
206,7,1,75008,7,2007,1,2493836
67,3,1,75002,8,2016,0,607489
346,8,1,75012,9,2006,1,3904610
125,4,0,75002,3,1995,1,1399375
130,5,0,75002,6,1998,0,1732380
50,1,0,75003,1,2021,0,578300
215,5,0,75019,9,2000,0,2824670
128,9,0,75018,10,2000,0,1656576
62,5,1,75007,3,2004,1,566990
161,9,0,75002,5,1996,0,2322747
218,4,1,75009,1,2006,1,2838360
72,3,0,75006,4,2001,1,694152
211,6,0,75012,4,2001,0,2753550
270,7,0,75009,7,1991,1,3692790
256,7,1,75020,9,2002,0,3698944
130,7,1,75003,3,2017,0,1289730
307,8,0,75003,3,2016,0,3836886
177,4,0,75009,7,2005,1,2387376
71,5,0,75014,3,2000,1,805637
316,4,0,75006,7,2000,0,3257012
209,6,0,75007,3,1992,0,2388243
203,4,0,75001,5,2015,0,2145304
336,7,0,75002,1,2013,0,3985968
144,10,1,75016,1,2000,0,1603152
328,7,0,75003,1,1992,0,4735008
260,4,0,75020,1,2006,1,3846440
66,3,1,75018,5,2005,1,918654
247,6,0,75018,7,1991,0,2560402
29,1,0,75003,9,2002,1,402984
271,9,0,75009,4,2010,0,3312704
31,1,0,75015,9,1992,1,390538
347,6,1,75016,8,1995,1,3156312
69,4,0,75003,9,2017,1,938676
330,6,0,75012,8,2004,0,3239940
176,6,1,75007,3,2020,0,2028576
151,5,1,75012,5,2000,0,1729252
88,4,0,75016,10,2020,0,756888
70,5,0,75015,10,2008,0,974330
175,6,1,75020,1,2018,1,1883350
213,4,0,75015,10,1995,0,3087009
117,10,1,75003,1,2017,0,1161225
189,8,1,75014,8,2019,0,1888866
346,5,0,75005,7,2018,0,4395238
91,5,1,75019,3,1995,0,1265901
222,6,1,75008,8,2009,1,1907646
271,9,1,75003,4,2004,1,2645773
286,10,1,75019,10,2017,0,4020874
156,10,0,75020,10,1992,1,2093052
315,4,1,75013,7,1998,1,4300065
121,9,1,75015,1,2010,1,1658184
76,5,1,75017,6,2012,0,995600
153,6,0,75012,8,1998,1,1811673
33,1,1,75011,2,2016,0,363066
82,5,1,75016,2,1993,1,1217290
257,7,1,75016,4,2010,1,3355392
290,10,1,75001,3,2012,1,3386620
94,9,1,75011,6,2000,0,1395994
273,6,0,75020,2,1991,0,3568110
191,10,0,75005,9,1998,1,1853655
48,2,1,75006,7,2004,0,404304
285,9,1,75006,7,2018,1,4273005
221,4,1,75016,9,1992,0,2639624
168,4,1,75019,5,2016,1,2321256
301,4,1,75003,2,2000,0,3493105
195,5,0,75006,3,2013,0,2556645
204,7,0,75004,9,2003,1,2744004
332,5,1,75001,5,2020,1,4381404
105,7,1,75014,10,1991,1,1398180
94,8,1,75020,10,1992,1,1033060
226,8,1,75017,4,2011,0,2499108
80,4,1,75019,4,2012,1,970320
206,4,0,75006,7,2007,1,2602604
236,4,0,75018,8,2002,0,2552340
36,2,1,75018,6,2014,0,497160
57,5,1,75020,9,1997,0,764484
187,4,0,75003,6,2015,0,2229414
278,6,1,75019,8,1992,0,3805264
193,10,0,75005,8,2018,1,1737386
128,4,0,75004,3,1995,0,1742336
196,4,1,75009,4,2006,0,1925112
203,7,0,75017,2,1993,1,2774604
117,8,0,75010,2,2018,1,1163331
250,4,0,75002,3,2003,0,3232000
35,2,0,75008,2,2015,0,357315
166,10,0,75016,3,1993,1,1395396
249,4,1,75020,2,1997,0,3544515
289,5,1,75020,5,1990,0,4113915
173,6,1,75018,8,2016,1,2127727
173,6,0,75017,3,2012,0,1929642
132,4,0,75009,9,2010,1,1534632
292,8,0,75011,3,1996,0,4210348
67,5,0,75019,1,1992,1,642061
54,5,1,75011,6,2007,0,650646
67,3,0,75018,6,2008,1,888085
297,6,1,75014,7,2008,0,2744280
314,4,0,75017,5,2009,1,4038354
216,5,1,75012,4,2006,0,2223072
42,1,0,75009,1,2010,1,570864
116,9,0,75002,3,1997,0,1635600
336,6,0,75001,4,2012,1,4095504
76,4,1,75003,3,2008,0,705812
180,9,0,75001,9,2007,0,2527560
263,4,0,75009,10,2003,1,3762215
135,4,0,75015,3,2012,0,1785915
252,5,1,75005,4,2011,1,3240216
319,9,0,75018,2,2020,1,4365834
122,5,0,75011,10,1994,0,1100318
151,10,0,75001,9,2007,1,2032913
242,8,1,75008,5,2008,1,3568532
274,7,1,75002,9,2001,1,3611320
299,10,0,75010,5,2009,0,3529695
201,6,0,75013,4,2021,0,2634507
318,4,1,75018,10,2019,1,4053864
350,4,1,75018,7,1999,1,5179300
283,5,0,75014,10,1996,0,4076898
209,9,0,75004,4,1990,1,2713447
181,4,0,75016,8,2015,1,2156796
20,1,0,75010,2,2009,1,244220
208,4,1,75005,7,1990,1,2904512
135,5,1,75004,4,1990,1,1541160
185,6,1,75006,3,2020,1,2324895
294,4,1,75008,4,1996,1,4361196
198,8,0,75005,3,1995,0,1926342
293,9,0,75018,7,2020,0,3034308
193,10,0,75020,3,2014,0,1863608
134,10,1,75010,10,2000,1,1662538
26,1,0,75002,4,2008,1,359164
235,7,1,75007,4,1994,0,2435305
289,8,1,75008,3,2015,0,4045422
111,6,0,75011,8,2020,1,1158174
265,4,0,75015,7,2001,1,2913940
203,6,0,75005,8,1990,1,2820279
340,10,0,75009,10,1991,0,3374160
81,3,1,75003,1,2012,1,903960
317,7,1,75017,8,2005,0,3946333
184,7,1,75009,2,2010,0,2692472
78,5,1,75001,1,2021,0,837096
221,8,1,75018,9,2008,0,1939054
260,6,1,75016,9,1990,0,3387020
93,8,0,75019,10,1993,0,1143156
327,10,0,75002,5,2014,1,3949833
244,10,0,75004,3,2008,0,2855288
205,10,1,75010,1,2010,0,1852790
323,7,0,75011,3,1991,1,4208044
230,4,0,75010,6,2021,1,3320970
345,7,0,75012,3,1991,1,3611460
310,8,1,75003,9,2019,1,2829680
108,8,0,75005,9,2014,1,1403784
58,5,1,75019,4,2018,0,529250
161,9,0,75018,3,1992,0,2135182
138,7,1,75013,10,2009,0,1839264
152,9,0,75013,1,2015,1,1638256
30,1,0,75018,3,2001,0,415170
133,4,1,75013,6,2012,0,1866123
30,1,0,75012,9,1997,0,402960
308,8,1,75004,6,1997,1,4607372
126,9,0,75012,8,2017,0,1526742
137,8,1,75001,1,2016,0,1348491
273,6,1,75003,5,1990,1,2737917
21,1,1,75014,6,2018,1,225372
172,10,1,75011,5,2015,1,2210200
287,10,1,75020,5,1996,1,4243295
330,8,1,75003,3,1993,0,4220700
271,6,0,75017,6,2015,0,2583172
317,7,1,75017,8,2005,1,2724615
28,2,1,75003,7,1999,0,399364
297,9,0,75015,5,1991,0,3185622
164,4,0,75012,1,2011,0,2449832
127,8,1,75011,5,2020,0,1473454
32,2,0,75006,1,1999,1,396256
187,7,1,75020,8,2001,0,2694670
169,5,0,75013,7,2021,0,2124837
192,9,1,75011,9,1992,0,2568768
311,5,0,75012,3,1999,0,4199744
25,1,1,75006,9,2001,1,344450
243,10,0,75006,8,2018,1,3437964
168,8,1,75003,2,2000,0,2276904
36,1,1,75017,5,2013,1,350856
320,10,0,75010,5,2014,0,4420160
257,9,1,75012,10,2014,0,3484406
293,6,0,75015,7,2009,0,2547049
74,5,0,75015,10,2006,1,1032078
134,7,0,75009,9,1999,1,1495574
340,5,0,75012,5,2005,0,4640320
342,7,1,75014,6,2018,1,3975750
186,10,1,75019,9,2015,1,2653104
288,10,0,75010,4,1997,0,3745728
53,3,1,75015,8,2006,1,692869
289,4,0,75005,7,2021,0,4174894
207,6,0,75017,4,1993,1,2737368
222,9,1,75004,4,2001,0,2494392
91,4,1,75005,7,1996,0,1223040
31,2,0,75002,9,1992,1,418252
187,8,0,75007,6,2006,0,2649977
114,8,1,75012,8,1996,0,1043214
279,9,0,75016,1,2006,0,3185343
50,2,0,75014,2,2020,0,486250
284,9,0,75002,1,2018,1,4074832
339,8,1,75002,7,1997,0,2870652
61,5,1,75008,2,2017,0,871019
152,9,1,75014,2,2008,0,1432296
130,10,0,75020,5,2008,0,1331720
73,4,0,75014,4,2012,1,1044557
68,5,1,75010,8,2011,0,731408
117,7,1,75002,1,2015,0,1058850
225,9,1,75010,6,2005,0,3282300
22,1,1,75009,6,1998,0,241758
238,7,0,75018,4,1996,0,2498048
211,7,1,75015,3,2013,1,2559852
255,8,0,75001,2,1999,1,3323925
308,4,0,75014,1,2019,1,3096940
285,9,1,75014,2,2005,0,2585520
118,10,1,75004,9,2013,0,1314874
45,2,1,75010,3,1993,0,396495
176,6,0,75002,4,1996,1,2489168
218,7,1,75003,7,1992,0,2489560
54,5,0,75008,10,1999,0,503172
189,4,1,75013,10,1991,0,1867131
39,2,1,75004,10,2003,0,508638
345,6,1,75003,2,1991,0,4156905
42,1,1,75008,6,1993,1,623028
336,7,1,75003,3,1991,1,3055248
322,8,0,75020,8,2013,0,4631970
119,7,0,75010,6,2003,1,1118838
340,8,0,75016,1,2006,0,4919800
22,2,0,75006,6,2006,1,290312
194,8,0,75002,2,2013,0,2600376
180,6,0,75019,8,2018,0,2057760
97,4,1,75005,8,1997,0,1415521
247,6,0,75013,2,2019,0,2815553
40,1,0,75018,10,2007,1,575320
340,10,0,75009,9,1993,0,4141540
159,8,0,75001,4,1993,1,2177346
45,2,0,75019,3,1993,1,577395
99,9,1,75015,10,1998,0,1146321
230,5,1,75010,3,1996,1,2785300
269,8,0,75013,5,1998,0,2312324
99,5,0,75003,4,2008,0,1329174
276,6,1,75020,6,2012,0,3148608
342,5,1,75004,2,2006,0,5022612
232,7,1,75007,5,2004,1,2473352
336,7,0,75004,7,2004,0,4447968
179,9,0,75004,3,2018,1,1993523
335,8,1,75017,7,2002,1,4541595
96,7,0,75013,7,1996,0,1372992
253,7,1,75005,1,1992,1,2819938
254,9,1,75007,6,1993,1,2267966
47,2,1,75001,3,2015,0,540500
334,10,0,75020,2,1998,1,3447548
162,7,1,75006,3,2001,0,2359530
156,10,0,75019,2,2010,1,1825512
168,4,0,75020,8,2000,0,1910160
283,7,0,75002,10,2009,0,2533416
234,4,0,75001,5,2014,0,2062476
69,3,1,75019,2,2005,0,953925
228,9,0,75019,2,2005,1,3241248
210,6,1,75017,6,2011,1,3102540
226,10,1,75018,4,1994,0,2156266
215,9,1,75001,6,2021,1,3150180
264,5,1,75013,9,1998,0,3605712
208,8,1,75010,7,2013,1,2309008
152,9,1,75009,5,1991,1,1955632
237,4,0,75015,10,2008,1,2279940
337,9,0,75005,7,2005,1,4435931
85,4,0,75012,7,1990,1,1177675
253,6,0,75001,10,2009,1,2610707
91,5,0,75017,9,2018,1,889434
173,4,1,75010,6,2013,0,1609765
57,3,0,75011,9,2007,0,721164
305,9,0,75020,7,2015,0,4516440
161,5,0,75019,1,2018,0,1620143
252,9,1,75020,3,2001,0,2385936
251,8,1,75019,1,2021,0,3548387
85,5,1,75002,4,2015,1,754630
68,3,1,75020,7,2002,0,794376
233,6,0,75009,9,2012,1,2696509
171,7,1,75001,8,2002,0,2360313
194,7,0,75005,7,1996,0,1823018
198,9,0,75013,2,2003,1,1691118
259,10,0,75017,2,2019,1,3634288
319,9,0,75005,4,2009,0,4140620
266,8,0,75016,5,2017,0,3682238
340,7,1,75019,6,1995,1,4027640
333,7,1,75010,7,2008,1,3913083
196,8,0,75017,8,1995,1,2414524
271,4,0,75015,10,2000,0,2798888
177,7,0,75013,6,2012,0,1798143
269,6,1,75010,9,2018,0,2864043
101,4,1,75004,9,2004,0,1094032
167,10,1,75004,1,2004,1,1873907
239,4,1,75008,10,2005,1,2571879
39,1,0,75006,1,1995,1,360165
53,4,0,75012,10,1994,1,604200
208,10,1,75001,8,2009,1,2913248
227,8,0,75005,1,1997,1,2606641
51,4,1,75004,2,2003,1,723486
207,4,1,75019,9,1999,1,2348622
82,5,0,75007,3,2021,1,689702
231,7,0,75013,4,2020,1,2909907
210,6,1,75004,10,2007,1,1857030
211,10,0,75019,2,2018,0,2756715
139,7,1,75003,7,2011,0,1242104
226,9,1,75012,5,2017,1,2814604
317,4,1,75009,10,2011,1,4172037
209,10,0,75020,4,2010,1,2796211
198,6,1,75005,9,2016,1,2432826
78,3,0,75010,6,2001,0,901446
68,3,1,75019,1,2003,0,668032
115,4,0,75015,1,1997,1,1360220
179,7,1,75018,5,2002,1,1973654
254,6,1,75001,1,2003,0,3708908
312,10,0,75008,8,2015,0,3142152
228,6,1,75011,8,2007,1,3135684
67,5,1,75007,4,2010,1,777937
212,5,0,75011,5,2009,0,2966516
276,9,0,75002,7,2004,0,3505752
33,2,0,75003,3,2021,0,386067
176,7,1,75019,9,2016,0,2531936
199,5,1,75012,9,2002,1,2814059
192,5,0,75018,7,1997,1,2221824
312,6,0,75019,2,2003,1,4664088
253,8,0,75020,7,2012,1,2349864
200,4,1,75017,8,2014,0,1998000
177,4,1,75001,3,2015,1,2176215
51,3,1,75001,3,2016,1,609654
146,9,0,75001,7,1997,0,1877852
49,2,1,75018,5,2019,1,655914
33,1,0,75010,3,2006,0,447414
322,6,1,75016,9,1996,1,4413654
336,5,1,75005,5,1998,0,4367664
198,7,0,75007,1,1990,0,2848824
267,4,1,75011,9,2021,1,3456048
314,9,1,75001,6,2016,1,4531962
205,7,1,75015,5,2005,1,2373695
188,7,1,75016,3,2011,1,1799724
278,6,1,75013,3,2003,0,4085488
162,4,0,75016,9,2010,1,2299590
100,6,1,75010,3,1999,1,1322600
103,7,1,75005,5,1997,1,868393
197,7,0,75009,8,2014,0,2207385
58,3,1,75011,4,2008,1,829922
262,9,1,75001,10,2009,0,2310578
93,10,0,75017,2,2018,1,1322832
266,10,1,75013,10,2000,1,3833858
245,10,1,75017,4,1998,1,2951025
213,9,0,75004,5,2001,1,2626929
142,5,1,75015,6,2004,0,1553480
226,8,1,75011,2,2021,0,2651884
346,8,0,75002,5,1991,0,3656874
137,8,0,75020,8,2012,1,1290266
196,9,0,75003,6,1997,0,2473912
151,4,0,75015,7,2013,0,1866813
224,9,1,75016,10,2006,0,2103808
144,7,1,75017,10,2002,0,1668240
92,9,1,75006,5,2008,1,1331516
242,8,0,75019,4,2008,0,2835514
281,7,1,75010,8,2008,1,4121708
180,5,1,75006,6,1995,0,2466720
181,4,1,75004,1,2007,1,2221413
26,1,1,75011,1,2000,1,386854
330,8,1,75014,1,2013,0,3473580
41,2,0,75005,6,2018,1,404998
43,1,0,75020,3,2009,0,519053
117,4,1,75007,2,2020,0,1131624
57,4,0,75003,1,2019,0,632016
243,6,1,75006,7,1993,0,3271023
312,9,0,75017,9,2005,0,4363008
92,7,0,75015,9,1998,0,859464
215,6,1,75007,5,1990,0,1892000
174,5,0,75010,10,2005,0,1769580
61,3,1,75007,4,2017,0,718824
329,4,1,75002,1,1999,1,3385081
109,4,0,75003,1,2015,0,1086294
248,4,0,75005,5,2018,1,3683048
209,6,1,75017,1,1996,0,2412487
142,4,0,75009,10,2019,0,2025772
149,6,0,75005,6,2021,1,1502665
212,9,0,75006,6,2000,1,2433760
185,5,1,75018,7,2010,1,1930845
153,9,1,75001,4,1991,1,1807389
297,9,0,75020,6,2019,0,3035934
338,7,1,75008,10,2021,1,3670680
178,7,1,75016,1,1992,1,1558034
46,1,0,75003,9,2002,0,502596
262,4,0,75004,2,2008,1,3756556
37,1,1,75010,5,2003,1,449550
253,4,1,75017,5,2005,0,3022085
132,5,0,75008,7,2005,0,1366728
145,9,1,75012,10,1998,0,1458120
57,3,1,75012,6,2019,1,701841
349,4,0,75014,3,1991,1,3934277
346,4,1,75014,2,2004,1,4445754
231,7,0,75018,5,2016,0,2414643
227,10,1,75014,4,2008,0,2751013
157,5,1,75007,4,1992,0,1907079
347,7,1,75005,6,1996,0,3790628
243,9,0,75007,5,2003,1,2898261
34,2,1,75008,7,2001,0,357578
236,5,1,75016,8,2020,0,2770404
167,5,1,75018,7,1991,0,1614723
222,7,1,75003,3,2012,1,3302916
106,7,1,75018,4,2019,0,1084804
215,9,0,75010,10,2016,1,2656540
27,2,0,75011,7,2020,0,277506
58,5,1,75008,1,2020,0,603780
110,7,1,75012,2,2003,0,1131900
103,7,0,75020,10,2015,1,1515439
336,9,1,75020,10,2012,0,4025616
21,2,1,75003,8,1996,0,303492
270,4,0,75006,6,2017,1,3787020
88,4,1,75012,2,2006,0,1170048
119,9,0,75019,10,2011,1,1269968
39,2,1,75017,6,1996,0,480948
230,7,1,75009,5,2018,0,2235830
290,7,0,75013,9,1995,0,3200440
130,6,0,75008,5,2003,0,1247220
311,9,1,75004,9,2007,0,3811616
34,1,0,75006,10,1994,1,287946
62,5,0,75011,8,2012,0,541136
292,4,0,75003,6,2008,1,3826952
99,4,1,75002,9,1998,0,1471437
184,9,0,75007,8,2009,1,1713592
53,4,0,75019,10,2013,0,573301
28,2,1,75018,4,2002,0,383992
218,7,0,75011,10,2004,0,3017338
175,4,0,75001,2,2011,1,1764175
328,8,0,75004,10,1999,0,4242680
105,8,0,75012,4,2017,1,1349985
237,9,0,75018,2,2010,0,3341226
36,1,1,75008,5,2016,0,338004
181,7,1,75004,7,2021,0,2707398
31,1,0,75015,4,2000,1,370636
217,7,1,75015,2,2011,1,2321032
280,4,0,75003,8,2019,0,3067120
251,7,1,75001,5,1998,1,3176656
275,4,1,75012,2,2007,0,2363625
157,9,0,75010,6,2002,0,1992173
159,6,0,75015,9,2019,0,1441494
177,6,0,75014,7,2004,1,2005764
147,5,1,75020,6,1998,1,1473675
40,1,1,75012,10,2013,0,513960
231,6,0,75012,1,2002,0,3461073
42,2,0,75020,9,2010,0,544530
49,2,1,75006,4,1997,0,566734
180,8,0,75006,10,1991,1,1791720
223,6,0,75014,3,2007,1,1919584
83,3,1,75005,6,2019,0,897728
51,3,1,75004,4,2006,1,615111
189,9,1,75020,5,2018,1,2372517
264,8,1,75001,4,2017,1,3639240
42,2,0,75019,2,1998,1,485520
345,6,0,75002,6,1997,1,3460695
157,4,1,75009,1,1994,0,1936595
180,7,0,75018,6,2003,0,2153340
188,10,1,75019,9,2017,1,2744236
23,2,0,75017,2,1997,0,256841
179,10,1,75004,5,1994,1,2408087
46,1,0,75020,8,2001,1,408480
202,6,1,75010,8,1990,1,3002730
225,10,0,75005,5,2014,1,2424150
131,5,0,75013,1,1998,0,1484492
135,6,1,75017,4,2015,1,1993950
273,6,1,75002,3,2019,1,2853942
56,4,0,75001,7,2006,1,585592
276,6,0,75020,3,2000,0,2890272
289,10,1,75010,2,2001,0,2923235
89,5,0,75008,1,2017,0,1149791
174,6,1,75018,1,2015,0,1832394
322,7,1,75009,1,2005,1,3116638
308,4,0,75020,2,2002,0,3379376
86,4,0,75003,2,2016,1,992268
22,1,0,75018,8,2017,1,237798
31,1,0,75017,5,2014,0,370047
252,5,0,75005,10,2000,0,3678696
196,6,0,75005,3,1991,0,1948828
255,9,0,75020,5,1995,0,2365380
29,1,1,75011,8,2010,1,382539
130,6,0,75011,9,2001,1,1716390
189,10,1,75008,3,2009,0,2691360
283,6,1,75013,2,2005,0,2481910
214,4,0,75013,5,1998,1,2624068
93,7,1,75001,3,1994,0,1083078
69,3,1,75005,4,1993,1,764037
131,8,0,75004,7,2011,1,1824175
127,10,1,75006,3,2009,0,1643888
169,9,1,75013,3,2002,0,1889927
93,9,1,75009,6,2015,0,1002354
191,9,0,75009,6,2008,1,1929864
280,4,1,75011,1,2014,1,2803920
269,7,0,75007,5,2009,0,3955914
161,6,0,75018,10,1997,0,2032464
145,9,0,75011,5,1990,1,1312685
342,10,0,75017,2,2007,0,3601260
124,7,0,75011,10,2003,1,1463944
268,7,0,75014,4,1990,1,2413340
293,6,1,75015,5,2002,0,3901588
124,4,1,75018,6,1998,0,1164236
170,4,0,75017,6,2003,1,1807100
122,5,0,75016,4,1998,1,1452898
333,10,0,75015,9,2003,0,3841155
90,5,1,75020,9,2019,0,786420
76,5,0,75015,10,2014,1,701480
131,5,1,75003,2,1998,0,1773871
236,5,0,75001,10,2011,1,2728160
88,3,1,75004,5,2019,0,951192
244,4,0,75005,4,2014,1,2145004
248,4,1,75002,8,1994,1,3634192
40,1,1,75018,9,1995,0,430960
205,6,1,75003,5,1992,1,2152295
30,2,1,75008,7,2017,1,365340
103,8,0,75013,6,2012,1,1014344
344,5,1,75003,10,2017,0,3493664
189,5,1,75014,5,1991,0,2113398
60,3,0,75007,3,1999,0,666660
305,8,0,75011,8,1992,1,4003735
158,4,1,75017,6,2006,1,2169498
273,5,1,75010,2,1995,0,3045315
162,5,1,75015,4,2012,0,2114100
332,9,1,75001,9,1996,0,4735648
340,7,0,75004,5,2008,0,4222460
305,10,0,75004,6,2008,0,2933185
33,1,0,75014,2,1997,1,316206
299,4,1,75017,6,2019,0,2615353
203,10,1,75002,1,2015,1,2625399
302,5,0,75019,8,2013,1,3138686
268,6,0,75013,9,1990,1,2557524
28,2,1,75007,4,2002,1,293440
44,2,1,75016,6,1994,0,612876
155,10,0,75015,4,1999,0,1465990
66,4,0,75011,8,2010,1,915486
210,10,1,75001,9,2021,1,1968960
53,3,0,75016,5,1997,0,750798
302,6,1,75013,10,2011,0,3743592
328,5,0,75006,3,1990,1,4231856
108,9,0,75017,9,2005,0,1124496
332,5,0,75017,6,1992,1,4665264
288,8,0,75020,4,2011,0,2625984
50,1,1,75014,4,1999,1,712650
117,5,0,75001,6,1991,0,1445535
47,2,0,75009,6,1998,1,532181
53,5,1,75017,10,2005,0,574785
203,8,1,75019,7,2002,0,2349928
25,2,1,75010,10,2020,1,260750
67,3,1,75015,6,2021,0,598243
130,5,1,75011,4,2020,1,1152580
265,8,0,75008,8,2015,1,2970120
240,5,1,75010,8,1995,0,2973120
156,9,1,75011,3,2016,0,1375140
61,3,0,75004,10,1992,0,600789
186,4,0,75015,6,2019,1,2329464
242,5,0,75019,7,1994,0,2807442
36,1,0,75005,5,1997,1,398052
77,5,1,75001,4,1994,0,736890
151,7,1,75011,8,2021,0,2052996
137,5,0,75008,9,2005,0,1241220
44,1,1,75018,2,1990,1,384604
209,8,1,75001,9,2007,1,3073972
291,10,1,75019,5,1992,1,3906384
74,3,0,75012,3,1995,0,755540
174,10,0,75019,9,2019,0,1767318
210,4,0,75003,3,2015,1,2947980
307,7,1,75017,4,2014,1,4495401
78,3,0,75014,5,1993,0,792714
227,5,0,75005,10,2014,0,3105360
247,10,0,75018,6,1997,1,3433794
144,4,1,75014,6,2002,1,1662480
212,9,1,75003,9,1993,1,2484216
284,8,0,75009,1,1993,0,2719868
156,7,0,75019,10,1996,1,1599780
44,2,1,75005,5,2013,0,412588
36,1,1,75008,4,1990,1,320832
36,2,1,75007,1,1998,0,426060
90,4,0,75008,7,2009,1,1342890
168,8,1,75013,9,2007,0,1919904
132,8,1,75009,10,1999,0,1415040
290,9,1,75014,7,2011,1,2905220
84,5,1,75016,6,1996,1,828744
150,8,0,75016,10,2007,0,1984800
124,10,0,75014,6,2011,0,1706612
30,1,0,75010,3,2017,0,356670
302,9,0,75007,3,1995,0,4045592
170,5,1,75001,8,2005,1,1434460
210,6,1,75012,8,2011,1,2761500
141,9,1,75007,9,2013,0,1708497
281,4,1,75013,1,2013,0,3457143
62,4,0,75017,5,2007,0,629362
80,5,1,75014,4,2007,1,1054080
90,4,1,75011,1,2005,1,1060110
214,9,1,75006,2,2014,1,3055920
114,5,1,75014,7,2013,1,1440732
242,10,0,75007,1,2020,0,3295798
201,5,1,75002,8,2019,0,2410392
103,6,0,75014,10,1991,0,1111782
246,7,0,75018,2,2020,0,2710920
136,8,0,75012,7,2003,0,1381488
30,1,0,75012,8,1996,0,350400
171,6,0,75014,3,2019,1,2432475
42,2,1,75019,6,2005,0,593376
41,2,1,75018,5,1990,0,574533
96,9,0,75002,10,2011,1,1130688
196,6,0,75018,4,2012,1,2542904
148,9,0,75003,5,1991,1,1311132
59,3,0,75016,7,2002,1,721039
72,4,0,75013,1,2019,0,826920
246,8,1,75013,3,2021,1,3540432
117,6,0,75007,9,2001,1,1220076
265,8,1,75013,3,1991,0,3377425
326,5,0,75003,6,2014,1,3049730
27,1,1,75014,1,2013,1,292113
29,1,0,75005,6,2005,0,432187
171,6,1,75006,6,1997,0,1586025
231,8,1,75019,4,2012,0,3227301
89,3,1,75006,5,1999,1,816219
235,5,0,75016,8,1991,0,3180960
60,5,1,75019,8,1997,0,869400
136,6,1,75005,7,2014,0,1686400
75,5,0,75019,5,2002,0,1088700
197,7,1,75006,4,2001,0,2264121
309,5,1,75012,2,2013,0,4088997
112,5,0,75007,10,2003,1,1148448
349,5,1,75008,9,2014,0,3531531
330,5,1,75006,2,2005,0,2875620
74,4,0,75001,10,2013,1,953860
109,5,0,75009,4,1990,1,1228103
219,4,0,75015,5,2020,1,1996623
154,8,1,75017,9,2012,0,1419726
56,5,1,75006,3,2003,0,576968
311,4,1,75018,10,2018,0,3610399
241,5,0,75010,4,2003,0,3444854
335,6,1,75013,2,2009,1,3479310
331,4,0,75015,2,2002,0,4160008
145,10,0,75008,3,2017,1,1727820
204,6,0,75007,10,1992,0,2299896
265,8,0,75008,9,2002,1,3852040
320,4,0,75018,6,2011,1,2771840
124,9,1,75017,6,1992,0,1061192
163,7,0,75017,4,1995,0,2056897
110,9,1,75013,8,2002,0,1348380
32,2,0,75009,8,1998,1,423328
143,5,0,75004,8,2016,1,1989988
180,6,0,75006,7,2019,1,1617480
50,2,0,75001,1,2015,0,638400
169,4,1,75012,3,1996,0,1588262
226,5,0,75002,6,2008,1,2353338
94,5,1,75014,8,2018,1,952690
80,5,0,75014,9,2005,1,1068000
160,9,0,75009,1,2018,1,1965440
157,4,1,75006,1,2021,0,1823241
65,3,1,75002,8,2014,1,727090
144,6,0,75011,10,1999,0,1968912
86,4,0,75008,6,2018,0,1211912
205,8,1,75009,7,2007,0,2021505
209,6,0,75020,7,2018,1,2481248
119,8,0,75012,2,1997,1,1520582
280,8,1,75017,7,2021,1,3219440
251,9,1,75008,9,2007,0,3117671
212,8,1,75004,2,1998,1,2796704
227,6,1,75009,2,2000,1,2345818
83,5,1,75005,4,2018,1,1033267
118,9,0,75001,3,2013,1,1096692
248,6,0,75020,3,2011,1,2206952
227,4,1,75009,9,2004,1,2959399
146,5,0,75020,10,2020,0,2155982
280,4,1,75008,1,2021,0,2353120
297,4,0,75014,2,2008,0,2709828
133,7,1,75010,6,2016,1,1872108
47,1,1,75009,2,1992,1,650339
95,7,0,75012,10,2001,1,908865
244,7,1,75009,6,2015,0,3417464
350,10,0,75017,7,1994,0,4814250
312,9,1,75015,9,2011,1,3880656
314,8,0,75005,1,2008,0,3329970
75,5,1,75009,10,2009,1,933525
227,6,0,75008,8,2013,1,2918993
178,4,0,75005,5,2011,0,1786408
30,2,0,75005,5,2002,0,263040
328,9,1,75014,1,1992,0,4344688
106,4,0,75019,2,2000,0,1329664
311,10,1,75018,6,2011,0,2672112
